filename,raw_filename,source_sheet,group,asset_type,raw_width,raw_height,unity_ready_width,unity_ready_height,suggested_unity_folder,suggested_ppu,notes
road_plaza_033.png,road_plaza_033_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,105,105,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_034.png,road_plaza_034_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,99,105,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_035.png,road_plaza_035_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,234,232,64,64,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_036.png,road_plaza_036_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,110,112,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_037.png,road_plaza_037_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,109,112,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_038.png,road_plaza_038_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,110,111,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_039.png,road_plaza_039_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,108,106,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_040.png,road_plaza_040_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,114,106,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_041.png,road_plaza_041_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,105,108,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_042.png,road_plaza_042_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,99,104,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_043.png,road_plaza_043_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,99,86,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_044.png,road_plaza_044_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,94,86,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_045.png,road_plaza_045_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,94,86,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_046.png,road_plaza_046_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,89,86,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_047.png,road_plaza_047_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,111,85,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_048.png,road_plaza_048_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,112,85,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_049.png,road_plaza_049_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,163,86,64,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_050.png,road_plaza_050_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,163,88,64,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_051.png,road_plaza_051_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,100,90,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_052.png,road_plaza_052_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,94,90,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_053.png,road_plaza_053_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,94,89,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_054.png,road_plaza_054_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,89,89,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_055.png,road_plaza_055_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,112,93,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_056.png,road_plaza_056_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,111,94,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_057.png,road_plaza_057_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,348,203,96,64,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_058.png,road_plaza_058_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,95,72,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_059.png,road_plaza_059_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,97,72,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_060.png,road_plaza_060_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,104,72,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_061.png,road_plaza_061_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,95,72,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_062.png,road_plaza_062_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,111,92,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_plaza_063.png,road_plaza_063_raw.png,pixel_art_road_and_plaza_tileset.png,tiles_road_plaza,tile,111,92,32,32,Assets/Art/Map/Tiles/Sidewalk,32,"Light road/path, plaza, paving, grass-to-paving transitions"
road_asphalt_001.png,road_asphalt_001_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,84,85,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_002.png,road_asphalt_002_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,84,85,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_003.png,road_asphalt_003_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,84,85,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_004.png,road_asphalt_004_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,70,72,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_005.png,road_asphalt_005_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,78,72,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_006.png,road_asphalt_006_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,74,84,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_007.png,road_asphalt_007_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,59,71,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_008.png,road_asphalt_008_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,73,71,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_009.png,road_asphalt_009_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,60,71,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_010.png,road_asphalt_010_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,229,197,96,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_011.png,road_asphalt_011_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,83,74,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_012.png,road_asphalt_012_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,85,74,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_013.png,road_asphalt_013_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,84,73,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_014.png,road_asphalt_014_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,74,73,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_015.png,road_asphalt_015_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,59,74,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_016.png,road_asphalt_016_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,70,74,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_017.png,road_asphalt_017_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,72,75,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_018.png,road_asphalt_018_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,60,74,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_019.png,road_asphalt_019_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,78,74,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_020.png,road_asphalt_020_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,190,72,64,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_021.png,road_asphalt_021_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,139,72,64,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_022.png,road_asphalt_022_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,111,93,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_023.png,road_asphalt_023_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,112,93,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_024.png,road_asphalt_024_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,106,93,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_025.png,road_asphalt_025_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,101,93,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_026.png,road_asphalt_026_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,229,185,96,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_027.png,road_asphalt_027_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,92,131,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_028.png,road_asphalt_028_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,92,131,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_029.png,road_asphalt_029_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,93,131,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_030.png,road_asphalt_030_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,96,131,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_031.png,road_asphalt_031_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,115,131,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_032.png,road_asphalt_032_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,119,131,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_033.png,road_asphalt_033_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,229,207,96,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_034.png,road_asphalt_034_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,95,95,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_035.png,road_asphalt_035_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,93,95,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_036.png,road_asphalt_036_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,96,95,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_037.png,road_asphalt_037_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,117,94,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_038.png,road_asphalt_038_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,102,95,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_039.png,road_asphalt_039_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,89,94,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_040.png,road_asphalt_040_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,78,94,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_041.png,road_asphalt_041_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,91,99,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_042.png,road_asphalt_042_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,91,99,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_043.png,road_asphalt_043_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,91,99,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_044.png,road_asphalt_044_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,92,99,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_045.png,road_asphalt_045_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,92,99,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_046.png,road_asphalt_046_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,88,99,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_047.png,road_asphalt_047_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,84,99,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_048.png,road_asphalt_048_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,82,99,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_049.png,road_asphalt_049_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,228,168,96,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_050.png,road_asphalt_050_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,176,184,64,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_051.png,road_asphalt_051_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,129,184,32,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_052.png,road_asphalt_052_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,118,184,32,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_053.png,road_asphalt_053_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,188,184,64,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_054.png,road_asphalt_054_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,159,184,64,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_055.png,road_asphalt_055_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,228,165,96,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_056.png,road_asphalt_056_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,89,88,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_057.png,road_asphalt_057_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,84,87,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_058.png,road_asphalt_058_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,83,87,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_059.png,road_asphalt_059_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,86,87,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_060.png,road_asphalt_060_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,85,87,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_061.png,road_asphalt_061_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,88,88,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_062.png,road_asphalt_062_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,87,87,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_063.png,road_asphalt_063_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,81,87,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_064.png,road_asphalt_064_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,175,184,64,64,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_065.png,road_asphalt_065_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,88,91,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_066.png,road_asphalt_066_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,84,91,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_067.png,road_asphalt_067_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,83,91,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_068.png,road_asphalt_068_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,87,91,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_069.png,road_asphalt_069_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,85,91,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_070.png,road_asphalt_070_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,88,91,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_071.png,road_asphalt_071_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,87,91,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
road_asphalt_072.png,road_asphalt_072_raw.png,pixel_art_road_tileset_atlas.png,tiles_road_asphalt,tile,81,91,32,32,Assets/Art/Map/Tiles/Road,32,"Dark asphalt road, curbs, intersections, road markings, crosswalks"
nature_prop_001.png,nature_prop_001_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,387,399,128,128,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_002.png,nature_prop_002_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,307,336,96,96,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_003.png,nature_prop_003_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,266,288,96,96,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_004.png,nature_prop_004_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,227,221,64,64,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_005.png,nature_prop_005_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,193,200,64,64,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_006.png,nature_prop_006_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,187,194,64,64,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_007.png,nature_prop_007_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,145,194,32,64,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_008.png,nature_prop_008_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,120,157,32,64,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_009.png,nature_prop_009_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,204,149,64,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_010.png,nature_prop_010_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,137,121,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_011.png,nature_prop_011_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,122,106,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_012.png,nature_prop_012_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,135,115,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_013.png,nature_prop_013_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,134,114,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_014.png,nature_prop_014_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,108,91,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_015.png,nature_prop_015_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,294,99,96,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_016.png,nature_prop_016_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,239,111,64,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_017.png,nature_prop_017_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,157,88,64,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_018.png,nature_prop_018_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,136,88,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_019.png,nature_prop_019_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,128,81,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_020.png,nature_prop_020_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,123,99,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_021.png,nature_prop_021_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,113,109,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
